asin,review_date,rating,review_summary,review_text,product_title,product_brand,product_category,product_description,review_count,desc_best,product_description_filled,desc_source,category_lv2
B013WMA6Y2,2016-06-23,5.0,like other rough brushes would have,"My mother had dropped it and none of them were broken! The brushes are so soft and don't irritate my skin, like other rough brushes would have. The lipstains only require small dabs on the brush themselves, remember that. These colors are amazing, One of the deep red lipstains lasted the entire day! The eyeshadows are easy to apply and are soft in texture. The brushes did not have any stray strands, and the handles proved very durable. This kit has so many colors and their cream based concealers blend into any skin tone (lipstain and concealer in image) very nicely will cover freckles. I'm in love with this kit! As someone who is porcelain white, I can rarely find colors that blend perfectly. Pictures were done under studio based lighting that is found in art rooms, similar to lightboxes. All the brushes came in individual seals and a canvas bag at that.",Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
B013WMA6Y2,2016-05-04,5.0,Colorful...,"It is a great product. Very colorful with lots to choose from. I have two daughters that dance ballet, hip hop, jazz and tap and every year they need different colors of makeup for their recitals. This is awesome, the only thing is when I opened it, the box it came broke, but other than that it is beautiful. Best of all, I was able to buy it with a huge discount..",Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
B013WMA6Y2,2016-04-05,4.0,Four Stars,Very good!,Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
B013WMA6Y2,2016-02-15,4.0,Four Stars,Excellent,Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
B013WMA6Y2,2016-01-10,5.0,Would highly recommend.,Very impressed. High quality makeup and brushes. Would highly recommend.,Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
B013WMA6Y2,2015-12-04,1.0,cheap junk,"Cheap, bought for Christmas for my daughter, package is made of cardboard that came apart from its base had to glue back on. The paper cover cheap as well, looks like shelf paper. Would send back but Christmas is to close to exchange. Will not buy again.",Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
B013WMA6Y2,2015-10-13,5.0,Great product,"I received this product in exchange for a honest review. I love this product it came in great shape besides some of the eye shadow being broken. Overall it was in great condition. I like the brushes that came with the set also, seems to stay nice even after use, easy clean, feel nice, and it spreads the makeup well. The lip gloss I really like the multiple colors I can choose whatever I feel like wearing that day. The foundation works well I use the green and white to cover problem areas then just blend the other colors together to get the right look and color. The eye shadow is nice many different colors goes on nice. Overall I love the product and its very nice for yourself or a gift.",Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set,,All Beauty,,8,,Product: Bestrice Professional 183 Colors Makeup Palette Kit 84 Colors Eyeshadow 84 Color Lip Gloss 15 Colors Concealer in Leopard Box + 11 Pro Bamboo Cosmetic Makeup Brush Set.,generated_from_title,Makeup
B013Z6WF94,2018-03-10,5.0,Moisturizing,Feels great on lips,Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2018-01-09,5.0,Love,This stuff is great!,Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2018-01-06,5.0,Great Moisturizer for your lips!,My favorite lip moisturizer!,Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2017-12-16,5.0,Natural & smells wonderful!!,"Absolutely love this lip balm!! It has a wonderful scents and a very slightly exfoliating feel when you put it on, yet feels smooth and plus it's all natural...HOORAY!!",Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2017-07-20,5.0,Five Stars,I love this product!,Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2017-03-02,5.0,LOVE LOVE LOVE THIS LIP PRODUCT,"This is the only product I use on my lips now! It is light, natural, and moisturizes for hours before you have to reapply. The coconut oil one has the most delicious smell too!",Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2016-12-02,5.0,Love it!,"Love, love, love this product. I have sent it to friends and family.",Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2016-08-06,4.0,It's so gentle on the lips and do a way better job than other lip balms,I found the set at Marshalls today and I'm obsessed with it! It's so gentle on the lips and do a way better job than other lip balms. Obsessed with this product!,Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2016-07-18,5.0,Great natural lip balm!,"I did not purchase this from Amazon, found the set at Marshall's. I absolutely love the way these make my lips feel! I'm super sensitive to smells and two of these are perfect. My favorite is the Shea Oil Vanilla flavored one, it's vanilla but not cake vanilla. Second fav is the tropical one, kind of coconut, vanilla and pineapple mixed together. Not a fan of the smell of the Citrus one so I gave it to my sister, it's a preference thing though. She said the smell disappears quickly and it is super moisturizing. I hate that a lot of natural lip balms are waxy feeling and these are the opposite. The oils allow them to spread easily and to feel creamy without being heavy. All in all, I love them and they have replaced my other balms :)",Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B013Z6WF94,2016-02-17,5.0,Soft lips achieved!!,"Simply...i just love the way it makes my lips feel. Winter weather with the loss of moisture can be very hard on the skin especially our sensitive lips. Oliology lip balm is amazing. I've used cocoa butter, raw shea butter, other organic lip balms and nothing compares to this. Only set back is that it's a bit pricey and difficult to find. So I'm grateful that Amazon carries it, very limited quantities though...",Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology,,All Beauty,,10,,Product: Oliology 100% Natural Lip Balm Shea/Coconut/Argan Oil Infused Assorted by Oilology.,generated_from_title,Makeup
B0147L9PVC,2016-12-28,2.0,Two Stars,Not too helpful. Think the pictures overpromise. Doesn't take off my waterproof mascara as well as Almay.,Korean Gentle Magic Eraser Lip And Eye Makeup Remover Deep Cleansing Oil Water Layer - 100 ml,,All Beauty,,10,,Product: Korean Gentle Magic Eraser Lip And Eye Makeup Remover Deep Cleansing Oil Water Layer - 100 ml.,generated_from_title,Makeup
B0147L9PVC,2016-12-17,5.0,Five Stars,"is great, i am happy",Korean Gentle Magic Eraser Lip And Eye Makeup Remover Deep Cleansing Oil Water Layer - 100 ml,,All Beauty,,10,,Product: Korean Gentle Magic Eraser Lip And Eye Makeup Remover Deep Cleansing Oil Water Layer - 100 ml.,generated_from_title,Makeup
B0147L9PVC,2016-10-08,3.0,Not recommend !,"Got it for remove waterproof mascara, but so disappointed! It's waste money.",Korean Gentle Magic Eraser Lip And Eye Makeup Remover Deep Cleansing Oil Water Layer - 100 ml,,All Beauty,,10,,Product: Korean Gentle Magic Eraser Lip And Eye Makeup Remover Deep Cleansing Oil Water Layer - 100 ml.,generated_from_title,Makeup
